origin_id,origin_name,destination_id,destination_name,fecha,total_trips,source_file,total_trips_modif,od_valido,intrazonal,acceso_valido,sentido
105,135,55,02F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
107,134,55,02F,2025-09-09,30,od_viaductos_1019.csv,30,True,0,True,
109,136,55,02F,2025-09-09,14,od_viaductos_1019.csv,14,True,0,True,
115,145,55,02F,2025-09-09,12,od_viaductos_1019.csv,12,True,0,True,
116,146,55,02F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
117,123,55,02F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
121,133,55,02F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
123,147,55,02F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
130,109,55,02F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
132,125,55,02F,2025-09-09,16,od_viaductos_1019.csv,16,True,0,True,
137,137,55,02F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
144,128,55,02F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
147,54,55,02F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
15,24B,55,02F,2025-09-09,81,od_viaductos_1019.csv,81,True,0,True,
151,129,55,02F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
3,30,55,02F,2025-09-09,10,od_viaductos_1019.csv,10,True,0,True,
33,21A,55,02F,2025-09-09,258,od_viaductos_1019.csv,258,True,0,True,
40,149,55,02F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
41,106,55,02F,2025-09-09,11,od_viaductos_1019.csv,11,True,0,True,
45,113,55,02F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
50,09,55,02F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
51,06B,55,02F,2025-09-09,25,od_viaductos_1019.csv,25,True,0,True,
52,07,55,02F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
53,21B,55,02F,2025-09-09,765,od_viaductos_1019.csv,765,True,0,True,
54,70B,55,02F,2025-09-09,109,od_viaductos_1019.csv,109,True,0,True,
55,02F,55,02F,2025-09-09,67,od_viaductos_1019.csv,67,True,1,True,
56,69A,55,02F,2025-09-09,104,od_viaductos_1019.csv,104,True,0,True,
62,23,55,02F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
63,22,55,02F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
65,24A,55,02F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
67,18,55,02F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
68,16,55,02F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
69,17,55,02F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
70,12F,55,02F,2025-09-09,10,od_viaductos_1019.csv,10,True,0,True,
71,39F,55,02F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
74,38,55,02F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
75,57,55,02F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
76,60,55,02F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
77,46F,55,02F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
78,52,55,02F,2025-09-09,22,od_viaductos_1019.csv,22,True,0,True,
79,44,55,02F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
81,42,55,02F,2025-09-09,13,od_viaductos_1019.csv,13,True,0,True,
82,43,55,02F,2025-09-09,18,od_viaductos_1019.csv,18,True,0,True,
83,34,55,02F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
85,30F,55,02F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
86,32,55,02F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
88,26,55,02F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
89,35,55,02F,2025-09-09,33,od_viaductos_1019.csv,33,True,0,True,
92,37F,55,02F,2025-09-09,15,od_viaductos_1019.csv,15,True,0,True,
93,Aeropuerto,55,02F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
94,06A,55,02F,2025-09-09,232,od_viaductos_1019.csv,232,True,0,True,
95,70A,55,02F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
96,69B,55,02F,2025-09-09,197,od_viaductos_1019.csv,197,True,0,True,
97,05,55,02F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
98,68B,55,02F,2025-09-09,32,od_viaductos_1019.csv,32,True,0,True,
99,65A,55,02F,2025-09-09,55,od_viaductos_1019.csv,55,True,0,True,
100,68A,56,69A,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
101,X63F,56,69A,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
102,63B,56,69A,2025-09-09,29,od_viaductos_1019.csv,29,True,0,True,
104,61,56,69A,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
105,135,56,69A,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
106,130,56,69A,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
107,134,56,69A,2025-09-09,11,od_viaductos_1019.csv,11,True,0,True,
109,136,56,69A,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
113,142,56,69A,2025-09-09,15,od_viaductos_1019.csv,15,True,0,True,
114,14F,56,69A,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
115,145,56,69A,2025-09-09,22,od_viaductos_1019.csv,22,True,0,True,
116,146,56,69A,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
127,110,56,69A,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
134,127,56,69A,2025-09-09,14,od_viaductos_1019.csv,14,True,0,True,
135,132,56,69A,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
136,143,56,69A,2025-09-09,29,od_viaductos_1019.csv,29,True,0,True,
137,137,56,69A,2025-09-09,45,od_viaductos_1019.csv,45,True,0,True,
141,139,56,69A,2025-09-09,11,od_viaductos_1019.csv,11,True,0,True,
143,138,56,69A,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
15,24B,56,69A,2025-09-09,33,od_viaductos_1019.csv,33,True,0,True,
151,129,56,69A,2025-09-09,36,od_viaductos_1019.csv,36,True,0,True,
3,30,56,69A,2025-09-09,10,od_viaductos_1019.csv,10,True,0,True,
33,21A,56,69A,2025-09-09,87,od_viaductos_1019.csv,87,True,0,True,
4,108,56,69A,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
40,149,56,69A,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
49,08,56,69A,2025-09-09,14,od_viaductos_1019.csv,14,True,0,True,
50,09,56,69A,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
51,06B,56,69A,2025-09-09,22,od_viaductos_1019.csv,22,True,0,True,
52,07,56,69A,2025-09-09,34,od_viaductos_1019.csv,34,True,0,True,
53,21B,56,69A,2025-09-09,145,od_viaductos_1019.csv,145,True,0,True,
54,70B,56,69A,2025-09-09,48,od_viaductos_1019.csv,48,True,0,True,
55,02F,56,69A,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
56,69A,56,69A,2025-09-09,140,od_viaductos_1019.csv,140,True,1,True,
63,22,56,69A,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
65,24A,56,69A,2025-09-09,14,od_viaductos_1019.csv,14,True,0,True,
66,20,56,69A,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
67,18,56,69A,2025-09-09,36,od_viaductos_1019.csv,36,True,0,True,
69,17,56,69A,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
71,39F,56,69A,2025-09-09,10,od_viaductos_1019.csv,10,True,0,True,
73,13,56,69A,2025-09-09,10,od_viaductos_1019.csv,10,True,0,True,
74,38,56,69A,2025-09-09,13,od_viaductos_1019.csv,13,True,0,True,
75,57,56,69A,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
76,60,56,69A,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
78,52,56,69A,2025-09-09,16,od_viaductos_1019.csv,16,True,0,True,
79,44,56,69A,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
80,45,56,69A,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
81,42,56,69A,2025-09-09,25,od_viaductos_1019.csv,25,True,0,True,
82,43,56,69A,2025-09-09,17,od_viaductos_1019.csv,17,True,0,True,
83,34,56,69A,2025-09-09,19,od_viaductos_1019.csv,19,True,0,True,
84,41,56,69A,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
85,30F,56,69A,2025-09-09,10,od_viaductos_1019.csv,10,True,0,True,
86,32,56,69A,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
88,26,56,69A,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
89,35,56,69A,2025-09-09,13,od_viaductos_1019.csv,13,True,0,True,
90,03,56,69A,2025-09-09,11,od_viaductos_1019.csv,11,True,0,True,
92,37F,56,69A,2025-09-09,13,od_viaductos_1019.csv,13,True,0,True,
93,Aeropuerto,56,69A,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
94,06A,56,69A,2025-09-09,57,od_viaductos_1019.csv,57,True,0,True,
95,70A,56,69A,2025-09-09,12,od_viaductos_1019.csv,12,True,0,True,
96,69B,56,69A,2025-09-09,56,od_viaductos_1019.csv,56,True,0,True,
97,05,56,69A,2025-09-09,15,od_viaductos_1019.csv,15,True,0,True,
98,68B,56,69A,2025-09-09,17,od_viaductos_1019.csv,17,True,0,True,
99,65A,56,69A,2025-09-09,14,od_viaductos_1019.csv,14,True,0,True,
100,68A,58,01,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
102,63B,58,01,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
105,135,58,01,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
33,21A,58,01,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
49,08,58,01,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
53,21B,58,01,2025-09-09,10,od_viaductos_1019.csv,10,True,0,True,
58,01,58,01,2025-09-09,1,od_viaductos_1019.csv,1,True,1,True,
65,24A,58,01,2025-09-09,10,od_viaductos_1019.csv,10,True,0,True,
68,16,58,01,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
94,06A,58,01,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
99,65A,58,01,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
102,63B,59,49F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
104,61,59,49F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
105,135,59,49F,2025-09-09,23,od_viaductos_1019.csv,23,True,0,True,
106,130,59,49F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
107,134,59,49F,2025-09-09,11,od_viaductos_1019.csv,11,True,0,True,
109,136,59,49F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
111,50,59,49F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
114,14F,59,49F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
115,145,59,49F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
119,115,59,49F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
132,125,59,49F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
134,127,59,49F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
135,132,59,49F,2025-09-09,10,od_viaductos_1019.csv,10,True,0,True,
137,137,59,49F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
144,128,59,49F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
15,24B,59,49F,2025-09-09,29,od_viaductos_1019.csv,29,True,0,True,
151,129,59,49F,2025-09-09,10,od_viaductos_1019.csv,10,True,0,True,
3,30,59,49F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
33,21A,59,49F,2025-09-09,35,od_viaductos_1019.csv,35,True,0,True,
40,149,59,49F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
44,150,59,49F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
51,06B,59,49F,2025-09-09,13,od_viaductos_1019.csv,13,True,0,True,
52,07,59,49F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
53,21B,59,49F,2025-09-09,73,od_viaductos_1019.csv,73,True,0,True,
54,70B,59,49F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
56,69A,59,49F,2025-09-09,15,od_viaductos_1019.csv,15,True,0,True,
59,49F,59,49F,2025-09-09,1,od_viaductos_1019.csv,1,True,1,True,
61,X4F,59,49F,2025-09-09,10,od_viaductos_1019.csv,10,True,0,True,
63,22,59,49F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
65,24A,59,49F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
70,12F,59,49F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
75,57,59,49F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
77,46F,59,49F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
80,45,59,49F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
81,42,59,49F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
82,43,59,49F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
83,34,59,49F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
85,30F,59,49F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
90,03,59,49F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
94,06A,59,49F,2025-09-09,21,od_viaductos_1019.csv,21,True,0,True,
96,69B,59,49F,2025-09-09,17,od_viaductos_1019.csv,17,True,0,True,
98,68B,59,49F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
99,65A,59,49F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
100,68A,60,59,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
102,63B,60,59,2025-09-09,10,od_viaductos_1019.csv,10,True,0,True,
140,121,60,59,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
15,24B,60,59,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
33,21A,60,59,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
51,06B,60,59,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
53,21B,60,59,2025-09-09,57,od_viaductos_1019.csv,57,True,0,True,
54,70B,60,59,2025-09-09,17,od_viaductos_1019.csv,17,True,0,True,
55,02F,60,59,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
56,69A,60,59,2025-09-09,14,od_viaductos_1019.csv,14,True,0,True,
60,59,60,59,2025-09-09,1,od_viaductos_1019.csv,1,True,1,True,
69,17,60,59,2025-09-09,10,od_viaductos_1019.csv,10,True,0,True,
94,06A,60,59,2025-09-09,13,od_viaductos_1019.csv,13,True,0,True,
95,70A,60,59,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
96,69B,60,59,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
98,68B,60,59,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
102,63B,61,X4F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
106,130,61,X4F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
115,145,61,X4F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
137,137,61,X4F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
143,138,61,X4F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
15,24B,61,X4F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
33,21A,61,X4F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
40,149,61,X4F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
53,21B,61,X4F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
61,X4F,61,X4F,2025-09-09,1,od_viaductos_1019.csv,1,True,1,True,
67,18,61,X4F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
74,38,61,X4F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
80,45,61,X4F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
89,35,61,X4F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
99,65A,61,X4F,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
1,25,62,23,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
106,130,62,23,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
15,24B,62,23,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
151,129,62,23,2025-09-09,11,od_viaductos_1019.csv,11,True,0,True,
33,21A,62,23,2025-09-09,12,od_viaductos_1019.csv,12,True,0,True,
53,21B,62,23,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
62,23,62,23,2025-09-09,19,od_viaductos_1019.csv,19,True,1,True,
65,24A,62,23,2025-09-09,13,od_viaductos_1019.csv,13,True,0,True,
67,18,62,23,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
96,69B,62,23,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
99,65A,62,23,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
106,130,63,22,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
135,132,63,22,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
15,24B,63,22,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
3,30,63,22,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
33,21A,63,22,2025-09-09,13,od_viaductos_1019.csv,13,True,0,True,
49,08,63,22,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
51,06B,63,22,2025-09-09,10,od_viaductos_1019.csv,10,True,0,True,
52,07,63,22,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
53,21B,63,22,2025-09-09,19,od_viaductos_1019.csv,19,True,0,True,
56,69A,63,22,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
61,X4F,63,22,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
63,22,63,22,2025-09-09,1,od_viaductos_1019.csv,1,True,1,True,
65,24A,63,22,2025-09-09,17,od_viaductos_1019.csv,17,True,0,True,
67,18,63,22,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
81,42,63,22,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
82,43,63,22,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
84,41,63,22,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
85,30F,63,22,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
89,35,63,22,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
94,06A,63,22,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
96,69B,63,22,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
98,68B,63,22,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
99,65A,63,22,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
100,68A,64,40,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
107,134,64,40,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
132,125,64,40,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
144,128,64,40,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
15,24B,64,40,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
151,129,64,40,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
33,21A,64,40,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
49,08,64,40,2025-09-09,13,od_viaductos_1019.csv,13,True,0,True,
50,09,64,40,2025-09-09,11,od_viaductos_1019.csv,11,True,0,True,
51,06B,64,40,2025-09-09,13,od_viaductos_1019.csv,13,True,0,True,
52,07,64,40,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
53,21B,64,40,2025-09-09,59,od_viaductos_1019.csv,59,True,0,True,
54,70B,64,40,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
56,69A,64,40,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
63,22,64,40,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
64,40,64,40,2025-09-09,1,od_viaductos_1019.csv,1,True,1,True,
65,24A,64,40,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
66,20,64,40,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
67,18,64,40,2025-09-09,10,od_viaductos_1019.csv,10,True,0,True,
71,39F,64,40,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
81,42,64,40,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
82,43,64,40,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
84,41,64,40,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
85,30F,64,40,2025-09-09,12,od_viaductos_1019.csv,12,True,0,True,
94,06A,64,40,2025-09-09,13,od_viaductos_1019.csv,13,True,0,True,
95,70A,64,40,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
96,69B,64,40,2025-09-09,13,od_viaductos_1019.csv,13,True,0,True,
97,05,64,40,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
98,68B,64,40,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
99,65A,64,40,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
1,25,65,24A,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
102,63B,65,24A,2025-09-09,12,od_viaductos_1019.csv,12,True,0,True,
104,61,65,24A,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
105,135,65,24A,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
106,130,65,24A,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
113,142,65,24A,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
122,119,65,24A,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
136,143,65,24A,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
137,137,65,24A,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
143,138,65,24A,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
144,128,65,24A,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
15,24B,65,24A,2025-09-09,26,od_viaductos_1019.csv,26,True,0,True,
151,129,65,24A,2025-09-09,12,od_viaductos_1019.csv,12,True,0,True,
3,30,65,24A,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
33,21A,65,24A,2025-09-09,10,od_viaductos_1019.csv,10,True,0,True,
39,122,65,24A,2025-09-09,10,od_viaductos_1019.csv,10,True,0,True,
40,149,65,24A,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
52,07,65,24A,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
53,21B,65,24A,2025-09-09,18,od_viaductos_1019.csv,18,True,0,True,
54,70B,65,24A,2025-09-09,10,od_viaductos_1019.csv,10,True,0,True,
55,02F,65,24A,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
62,23,65,24A,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
63,22,65,24A,2025-09-09,16,od_viaductos_1019.csv,16,True,0,True,
65,24A,65,24A,2025-09-09,85,od_viaductos_1019.csv,85,True,1,True,
67,18,65,24A,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
70,12F,65,24A,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
81,42,65,24A,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
82,43,65,24A,2025-09-09,13,od_viaductos_1019.csv,13,True,0,True,
83,34,65,24A,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
85,30F,65,24A,2025-09-09,17,od_viaductos_1019.csv,17,True,0,True,
88,26,65,24A,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
90,03,65,24A,2025-09-09,11,od_viaductos_1019.csv,11,True,0,True,
94,06A,65,24A,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
95,70A,65,24A,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
96,69B,65,24A,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
97,05,65,24A,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
99,65A,65,24A,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
1,25,66,20,2025-09-09,15,od_viaductos_1019.csv,15,True,0,True,
100,68A,66,20,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
102,63B,66,20,2025-09-09,76,od_viaductos_1019.csv,76,True,0,True,
104,61,66,20,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
105,135,66,20,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
107,134,66,20,2025-09-09,36,od_viaductos_1019.csv,36,True,0,True,
108,126,66,20,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
109,136,66,20,2025-09-09,14,od_viaductos_1019.csv,14,True,0,True,
111,50,66,20,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
114,14F,66,20,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
115,145,66,20,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
117,123,66,20,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
130,109,66,20,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
132,125,66,20,2025-09-09,10,od_viaductos_1019.csv,10,True,0,True,
143,138,66,20,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
144,128,66,20,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
15,24B,66,20,2025-09-09,116,od_viaductos_1019.csv,116,True,0,True,
151,129,66,20,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
3,30,66,20,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
33,21A,66,20,2025-09-09,160,od_viaductos_1019.csv,160,True,0,True,
40,149,66,20,2025-09-09,23,od_viaductos_1019.csv,23,True,0,True,
49,08,66,20,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
50,09,66,20,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
51,06B,66,20,2025-09-09,12,od_viaductos_1019.csv,12,True,0,True,
52,07,66,20,2025-09-09,12,od_viaductos_1019.csv,12,True,0,True,
53,21B,66,20,2025-09-09,495,od_viaductos_1019.csv,495,True,0,True,
54,70B,66,20,2025-09-09,60,od_viaductos_1019.csv,60,True,0,True,
56,69A,66,20,2025-09-09,57,od_viaductos_1019.csv,57,True,0,True,
61,X4F,66,20,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
62,23,66,20,2025-09-09,12,od_viaductos_1019.csv,12,True,0,True,
63,22,66,20,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
65,24A,66,20,2025-09-09,25,od_viaductos_1019.csv,25,True,0,True,
66,20,66,20,2025-09-09,28,od_viaductos_1019.csv,28,True,1,True,
67,18,66,20,2025-09-09,31,od_viaductos_1019.csv,31,True,0,True,
69,17,66,20,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
70,12F,66,20,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
73,13,66,20,2025-09-09,11,od_viaductos_1019.csv,11,True,0,True,
74,38,66,20,2025-09-09,13,od_viaductos_1019.csv,13,True,0,True,
75,57,66,20,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
76,60,66,20,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
78,52,66,20,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
79,44,66,20,2025-09-09,1,od_viaductos_1019.csv,1,True,0,True,
